,MAL_ID,Name,Score,Genres,sypnopsis,Japanese name,poster_url
580,5845,Pokemon: Pikachu no Natsumatsuri,6.29,"Action, Comedy, Fantasy, Kids","Summer has arrived, and many Pokemon have set up shops for a summer festival on the beach. Soon the gang will be blessed by a special performance from the pop idol Azumarill, but upon her arrival, she's kidnapped by the flying Pokemon Skarmory! Pikachu, along with Plusle, Minun, Meowth, Wobbuffet and a number of other Pokemon must now track down the singing beauty; the show must go on! (Source: Anime-Planet)",ピカチュウのなつまつり,https://image.tmdb.org/t/p/w500/1fevU8OSL7OCfCeWhe3Wvvjq5m1.jpg
581,30907,Eine Kleine,7.02,"Music, Slice of Life, Drama, Romance","The song Eine Kleine from the Album Yankee was written as a commercial for Tokyo Metro, and features lyrics about looking forward despite adversity. (Source: Billboard Japan)",アイネクライネ,https://image.tmdb.org/t/p/w500/gIhw6fhw97IMmvjosw6CDbeid5g.jpg
582,9491,Katsugeki Shoujo Tanteidan,4.67,"Action, Comedy, School",Our heroine has been kidnapped and her two somewhat ditzy friends decided to save her in a war machine they found in her house. Unfortunately they have little idea of how it works so let the random destruction begin. (Source: AniDB),活劇少女探偵団,https://image.tmdb.org/t/p/w500/pdrN59XitY39sZngcDDVfo5nF7K.jpg
583,33312,Color Noise,4.56,Dementia,Short animation by Yutaro Kubo.,Unknown,https://image.tmdb.org/t/p/w500/jazUydnYXMvPGsMiG1XWpEWUVxS.jpg
584,25891,Stitch to Suna no Wakusei,5.75,"Sci-Fi, Adventure, Comedy, Kids","To confront a planetary war at the sand planet of Katuuna, Stitch must leave Yuna and Earth behind. (Source: Wikipedia)",スティッチと砂の惑星,https://image.tmdb.org/t/p/w500/dqDW4NIXaQky7Roqqg6nMmfNwQA.jpg
585,1949,Mahou no Chocolate,5.28,"Drama, Romance","ami-chan has a crush on her school's soccer club star, Ishida-senpai, and tries against hope to work up the courage to give him chocolate for Valentine's Day. She learns from her friend Koko-chan of the mysterious Magical Chocolate. Will the magic make Mami's dream come true? (Source: AnimeNfo)",魔法のチョコレート,https://image.tmdb.org/t/p/w500/b7vXKONYmucTvvuIsurxM8tam5I.jpg
586,11087,Awake,5.26,"Action, Mecha, Parody, Sci-Fi",The first episode served as the opening animation for 1984's SciFi convention named Uru Matsuri III (ウル祭Ⅲ) and it follows the style of the Daicon openings. The video consists of two primary fixations of the Japanese otaku culture in the 80s - scifi and lolis. The 2nd episode is only known to have been released in 1987. (Source: AniDB),AWAKE,https://image.tmdb.org/t/p/w500/jIPIxaBcppLLkygko7tV5yuTIs1.jpg
587,6069,Gregory Horror Show,6.61,"Mystery, Comedy, Horror, Demons, Supernatural","The first series is a set of 25 stories about a male businessman arriving at the hotel after taking a train home from work. He encounters the mysterious owner of the hotel, an old mouse known as Gregory, who suggests that he stay a while. Soon, the man becomes drawn into a bizarre series of events taking place within Gregory House as he tries desperately to escape from this bizarre purgatory. (Source: Wikipedia)",グレゴリーホラーショー,https://image.tmdb.org/t/p/w500/9RulrulTVYe7wltye656xPlRefQ.jpg
588,1651,Uchuu Senkan Yamato 2,7.42,"Action, Military, Sci-Fi, Adventure, Space, Drama","ar has passed since the Star Force returned to save the Earth but another danger now approaches from deep space. A gigantic White Comet hurtles toward our galaxy, obliterating everything in its path. But it is no ordinary comet—it is the deadly Comet Empire, conqueror of worlds... and Earth is the next target! Against orders, the Star Force blasts off to investigate, but even if they can get past the flagship Andromeda, they don't yet know the true nature of their new enemy! (Source: AniDB)",宇宙戦艦ヤマト2,https://image.tmdb.org/t/p/w500/qT50iDy0aiohuhSMQXzfD6chnXK.jpg
589,37055,Youjo Senki Movie,8.28,"Action, Military, Magic","h its armies sweeping across the continent, the Empire seems unstoppable. After securing victory over the remnants of the Republic's army, the Empire's ultimate victory is finally within reach. However, dark clouds are gathering in the East. The communist-led Russy Federation is mustering troops on its western border, preparing to enter the war. Supported by a detachment of Allied volunteer magicians—among whom is Mary Sioux, the daughter of a soldier killed by Tanya Degurechaff—the Federation is determined to spread the communist creed and bring the Empire to its knees. Meanwhile, Tanya and her battalion return to the imperial capital from the southern front. Upon their arrival, they are tasked with investigating troop movements on the border with the Federation. Any escalation of violence at this point may lead to new conflicts, plunging the world into a devastating global war. Will the Empire eventually emerge victorious from its struggle, or will it crumble in the face of superior enemies and radically different ideologies?",劇場版 幼女戦記,https://image.tmdb.org/t/p/w500/omEd5EwOo3LJlGtiiYwEZeCqM3E.jpg
590,11543,Hate You,5.98,"Action, Music","mated music video of the song ""HATE YOU"" by the Korean pop group 2NE1.",HATE YOU,https://image.tmdb.org/t/p/w500/jxiAMPaxTe79XjYhQ8hzuK3eCUW.jpg
591,2808,Irregular Hunter X: The Day of Sigma,7.21,"Action, Sci-Fi, Mecha, Shounen","The year is 21XX. Reploids are commonplace now, after Dr. Cain rediscovered Dr. Light's old lab and based several designs off of Dr.Light's original, called ""Megaman X."" X, meanwhile, has joined the Maverick Hunters, and works with unit leader Zero under the command of General Sigma. It is their job to terminate rogue reploids, those who have become violent. (Source: ANN)",イレギュラーハンターＸ,https://image.tmdb.org/t/p/w500/aeazw0wgTNWyvt48oA3OaM9dZXV.jpg
592,16732,Kiniro Mosaic,7.26,"Slice of Life, Comedy, School, Seinen","Shinobu Oomiya once left Japan to participate in a homestay in England. During her time there, she became close friends with Alice Cartelet, the daughter of the family she was living with. However, when it was time for Shinobu to return to Japan, the two were able to express their sorrow despite the language barrier between them. Five years later, now a first year student in high school, Shinobu receives a letter by air mail in a language she does not understand. This letter is penned by none other than Alice, detailing her own homestay in Japan. In fact, Alice will be attending Shinobu's high school and living with her! Alongside their friends Youko Inokuma, Aya Komichi, and Karen Kujou, the five girls attend school together and learn about what their different cultures have to offer, day after day.",きんいろモザイク,https://image.tmdb.org/t/p/w500/1EXPuFc5qPywvfFWrTuKJSHLFpC.jpg
593,5719,Sex Pistols,6.65,"Comedy, Drama, Supernatural, Yaoi","average boy named Norio is suddenly getting a lot of unwanted romantic attention. A fall down the stairs into the arms of a handsome stranger sets off the beginnings of an explanation, and it is one Norio never could have possibly imagined. Soon a whole new world opens up for Norio revealing a secret society of special people evolved from animals other than monkeys. Norio turns out to be a particularly rare breed and his DNA is in high demand. Now that he's suddenly the prey, it'll take much effort to survive in this modern jungle. This story revolves around a high school boy who discovers that he is part of a select group of humans who did not evolve from monkeys, but various animals such as leopards and black bears. (Source: ANN)",セックス・ピストルズ,https://image.tmdb.org/t/p/w500/93YiY1Epw3mLDOf9rpjQxsuxeHW.jpg
594,906,Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,7.34,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen",The Z Warriors discover an unopenable music box and are told to open it with the dragon balls. The contents turn out to be a warrior named Tapion who had sealed himself inside along with a monster called Hildegarn. Goku must now perfect a new technique to defeat the evil monster. (Source: ANN),ドラゴンボールZ 龍拳爆発!!悟空がやらねば誰がやる,https://image.tmdb.org/t/p/w500/gd3argrGcs6mEHYPmnVHrP11sCG.jpg
595,32977,Aggressive Retsuko,7.64,"Music, Slice of Life, Comedy","hether it be facing misogynistic remarks from her boss or being pressured by condescending co-workers, stress is just another part of the job for 25-year-old red panda Retsuko. Despite being one of the most diligent workers at her office, her diminutiveness and modesty often lead her to be exploited by her colleagues. However, when her irritation hits the limit, Retsuko brings forth her unique brand of letting off steam: aggressive death metal karaoke bashing the idiocy and hypocrisy of her co-workers' actions and work life. Although this venting only takes place in her mind, it gives her an outlet to counter her frustration in a world where hierarchy and appearances reign supreme.",アグレッシブ烈子,https://image.tmdb.org/t/p/w500/n3W5isfVQv0j82f3uThLHrsZ0Rg.jpg
596,30046,Hadashi Neko,5.68,"Adventure, Comedy",cat find himself troubled trying to steal a fish from a kitchen.,はだしねこ,https://image.tmdb.org/t/p/w500/iB5mdATwyRg4HhVic6PQGVMmMz.jpg
597,34039,L'Œil du cyclone,6.03,"Music, Dementia",asanobu Hiraoka's 2015 non-narrative animated short.,L'Œil du cyclone,https://image.tmdb.org/t/p/w500/ccyiGwUOkz4zZjxofs4PSQth22d.jpg
598,37384,Fire Bird,5.67,Music,"music video produced by Tezuka Productions for the title track ""Fire Bird"" performed by Miyavi.",Fire Bird,https://image.tmdb.org/t/p/w500/aN8xhqPg364dSh5SKX6lihn7FoB.jpg
599,6547,Angel Beats!,8.15,"Action, Comedy, Drama, School, Supernatural","Otonashi awakens only to learn he is dead. A rifle-toting girl named Yuri explains that they are in the afterlife, and Otonashi realizes the only thing he can remember about himself is his name. Yuri tells him that she leads the Shinda Sekai Sensen (Afterlife Battlefront) and wages war against a girl named Tenshi. Unable to believe Yuri's claims that Tenshi is evil, Otonashi attempts to speak with her, but the encounter doesn't go as he intended. Otonashi decides to join the SSS and battle Tenshi, but he finds himself oddly drawn to her. While trying to regain his memories and understand Tenshi, he gradually unravels the mysteries of the afterlife.",Angel Beats!（エンジェルビーツ）,https://image.tmdb.org/t/p/w500/kGvQuQOq86nHYcpoGb1KNdIbGfa.jpg
600,37960,King of Prism: Shiny Seven Stars I - Prologue x Yukinojou x Taiga,6.04,"Music, Sports, Shounen",The first movie in the four-part King of Prism: Shiny Seven Stars movie series.,KING OF PRISM -Shiny Seven Stars- I プロローグxユキノジョウ×タイガ,https://image.tmdb.org/t/p/w500/dE6Aj5QneREHh4M74SZ2O6Xqxsd.jpg
601,7337,"Hetalia Axis Powers Movie: Paint it, White",7.15,"Comedy, Historical, Parody","One day, aliens from the planet Pict launch a devastating invasion on Earth. Their sole purpose is to transform all of humanity into ""Noppera""—featureless creatures with plain white skin, glowing antennae, and no face. This prompts the world's nations to counterattack, but they are all ultimately defeated, as they each launched their offensives separately. And so, both the Allied and Axis nations of Hetalia Axis Powers Movie: Paint it, White must band together and unite their powers to stop the alien invasion and save their planet.","銀幕ヘタリア Axis Powers Paint it, White (白くぬれ！)",https://image.tmdb.org/t/p/w500/tGetNPHnQM01gmyscBqMsvbhtxy.jpg
602,17395,Ark IX,5.15,Action,"The world has been divided into two halves by a giant wall to prevent the epidemic of ""Dark mist"". In order to shelter the refugees, artificial cities called ""Arks"" were built. Shido Enishi is a private detective, who works at the ninth Ark. One day, he is asked to capture a burglar. The seemingly simple case leads him to a great conspiracy.",アークIX,https://image.tmdb.org/t/p/w500/bGbK0PCCwNElGpkpQwqCI4VC1fV.jpg
603,20723,Kyousou Giga (TV) Recaps,6.57,"Action, Fantasy, Supernatural",caps of ONA (Episode 0) and 2013 TV Anime Series (Episode 10.5).,京騒戯画,https://image.tmdb.org/t/p/w500/wdH7vTKa4jhB5JwE1xZ89KBwIH9.jpg
604,20381,Jungle Taitei Movie,6.25,"Adventure, Shounen","The first 2 minutes of this film are taken from the Jungle Emperor Leo (1965) TV series, while the rest is all original. Tezuka was very pleased that this film conveyed his story accurately, something he wasn't able to do with the TV series. (Source: ANN)",ジャングル大帝 劇場版,https://image.tmdb.org/t/p/w500/46ygt6dQuPk9E8DOjpDYK1zAnvt.jpg
605,36903,Kengan Ashura,7.47,"Action, Martial Arts","Business deals are usually made through meetings and contracts; but in the world of Kengan Ashura , businesses resort to other means to make their decisions: by hiring gladiators. Yabako Sandrovich's Kengan Ashura depicts a world brimming with action, violence, and martial arts—one where powerful gladiators have fought in grand arenas since the Edo Period to settle the disputes of wealthy businesses and merchants. Ouma Tokita, who is nicknamed ""The Ashura,"" is a fighter trying to prove himself as the strongest. Hideki Nogi, a member of the Nogi Group, hires Ouma to fight for him and makes Kazuo Yamashita, an average middle-aged man, his manager. The duo is thrown into fights facilitated by the Kengan Association. Their journey will be full of ruthless battles with other fighters aiming for the same goal. Do they have what it takes to be the best?",ケンガンアシュラ,https://image.tmdb.org/t/p/w500/etbHJxil0wHvYOCmibzFLsMcl2C.jpg
606,3659,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,6.39,"Adventure, Comedy","""Unbelievable"" Zorori is a prankster fox determined to become the Prince of Mischief, with his very own castle and beautiful bride. While is notorious for his prank-making schemes, his ill-meaning plots often backfire against him, and can usually end up even benefiting or cheering up his targets, much to his dismay. Nevertheless, Zorori has the wits and intelligence to wriggle out of the tightest of all spots, and journeys with a pair of twin boars, Ishishi and Noshishi, in order to fulfill his long wished-for goal and at last prove to his deceased mother, Mama Zorori that he truly holds the potential to achieve his dreams. (Source: ANN)",まじめにふまじめ かいけつゾロリ なぞのお宝大さくせん,https://image.tmdb.org/t/p/w500/522Kq0drbQtIp6m5cG6j42s7ewi.jpg
607,2661,Doraemon Movie 13: Nobita to Kumo no Oukoku,7.13,"Adventure, Comedy","During class, Nobita questions the teacher where heaven is located when he was being taught about clouds. Being laughed at, Nobita looks for proof that a heavenly place exists on the clouds, but was explained by Doraemon that it cannot exist scientifically. Disappointed, he was eventually helped by Doraemon to create their own kingdom of clouds. Little did they know that there are creatures who have been living on clouds for a long time. (Source: ANN)",映画 ドラえもん のび太と雲の王国,https://image.tmdb.org/t/p/w500/4rLQFXpnE4m87NS31CKwjRspGrd.jpg
608,6895,Hakuouki,7.41,"Action, Historical, Supernatural, Drama, Samurai, Josei","In 1864 Japan, a young woman named Chizuru Yukimura is searching for her missing father, Koudou, a doctor by trade whose work often takes him far from home. But with no word from him in months, Chizuru disguises herself as a man and heads to Kyoto in search of him. Attracting the attention of ronin, she tries to hide and ends up witnessing a horrifying sight: the ronin being brutally murdered by crazed white-haired men. In a startling turn of events, members of the Shinsengumi arrive to dispatch the creatures. But Chizuru's safety doesn't last long, as this group of men tie her up and take her back to their headquarters, unsure of whether to let her live or silence her permanently. However, once she reveals the name of her father, the Shinsengumi decide to keep her safe, as they too have been searching for him. But Koudou is more connected to the Shinsengumi than they let on, and soon Chizuru finds herself embroiled in a conflict between the Shinsengumi and their enemies, as well as political tension in Kyoto.",薄桜鬼,https://image.tmdb.org/t/p/w500/dKPgoFijvq7zsNtPnPvcejNXxYG.jpg
609,30585,Taifuu no Noruda,6.24,"Drama, School, Sci-Fi, Supernatural","The film takes place on a certain isolated island, at a certain middle school, and on the eve of the culture festival. A boy quits baseball after playing his whole life and has a fight with his best friend. Then, they suddenly meet a mysterious, red-eyed girl named Noruda, and a huge typhoon hits the middle school. (Source: ANN)",台風のノルダ,https://image.tmdb.org/t/p/w500/15z0JrLFFAP39V7WYiOHeZktkPL.jpg
610,31678,Long Zhi Gu: Jingling Wangzuo,7.33,"Action, Adventure, Magic, Fantasy","Dragon Nest Movie 2: Throne of Elves will be released in Summer 2016. The movie is a sequel to Mili Pictures' hugely successful Dragon Nest: Warriors' Dawn . It will take the story of the land of Altera deep into the territory of the Elves in an action-packed adventure with more of the drama, comedy, and excitement. The film is directed by Soong Yuefeng, acclaimed director of the first Dragon Nest movie. (Source: Freedomplays)",龙之谷：精灵王座,https://image.tmdb.org/t/p/w500/yCV6x3ovzdPEF8LC7JmTr0wOxs3.jpg
611,249,InuYasha,7.85,"Action, Adventure, Comedy, Historical, Demons, Supernatural, Magic, Romance, Fantasy, Shounen","Based on the Shogakukan award-winning manga of the same name, InuYasha follows Kagome Higurashi, a fifteen-year-old girl whose normal life ends when a demon drags her into a cursed well on the grounds of her family's Shinto shrine. Instead of hitting the bottom of the well, Kagome ends up 500 years in the past during Japan's violent Sengoku period with the demon's true target, a wish-granting jewel called the Shikon Jewel, reborn inside of her. After a battle with a revived demon accidentally causes the sacred jewel to shatter, Kagome enlists the help of a young hybrid dog-demon/human named Inuyasha to help her collect the shards and prevent them from falling into the wrong hands. Joining Kagome and Inuyasha on their quest are the orphan fox-demon Shippo, the intelligent monk Miroku, and the lethal demon slayer Sango. Together, they must set aside their differences and work together to find the power granting shards spread across feudal Japan and deal with the threats that arise.",犬夜叉,https://image.tmdb.org/t/p/w500/dDhXuKzGLz3mG8Uz5j06NAVv3cy.jpg
612,33074,Lupin III (2015) Specials,7.23,"Action, Adventure, Comedy, Seinen",Specials included in the Blu-ray and DVD releases of Lupin III (2015) .,ルパン三世,https://image.tmdb.org/t/p/w500/2xgRjTYDVFEVQeRUrsbQQtKA6I5.jpg
613,129,Gensoumaden Saiyuuki,7.59,"Action, Adventure, Comedy, Demons, Drama, Shounen, Supernatural","any years ago, humans and demons lived in harmony. But that unity ended when demons started attacking humans and plotted a mission to unleash Gyumao—an evil demon imprisoned for thousands of years. Now, Genjo Sanzo, a rogue priest, must team up with three demons—Sha Gojyo, Son Goku, and Cho Hakkai—and embark on a perilous journey to the west to stop these demons from resurrecting Gyumao and restore the balance between humans and demons on Earth. (Source: ANN)",幻想魔伝 最遊記,https://image.tmdb.org/t/p/w500/nU4Nagcc8vKtUer3xSAFgM5EW9J.jpg
614,2651,Doraemon: Doraemon Comes Back (Movie),6.9,"Comedy, Kids, Fantasy",ovie version of the Doraemon: Come Back Doraemon Special.,ドラえもん 帰ってきたドラえもん,https://image.tmdb.org/t/p/w500/kfyjRfR1vEg0nHgBSSt4nqBSOCz.jpg
615,1951,Manie-Manie: Meikyuu Monogatari,7.05,"Adventure, Fantasy, Horror, Sci-Fi, Supernatural","anie-Manie: Meikyuu Monogatari is an anthology film composed of three short films by acclaimed directors Rintaro, Yoshiaki Kawajiri, and Katsuhiro Otomo. Labyrinth Labyrinthos While Sachi is searching for her cat, Cicerone, they both fall through a mirror and become trapped in a mysterious, mind-bending labyrinth. They follow a clown's shadow into the distance, not knowing where it will lead them. Running Man Bob Stone is a reporter working on an article about racer Zack Hugh, the ten-year reigning champion of an extremely popular and deadly automobile race. By the time the two meet, Zack's body and mind are shells of what they used to be. When the next race starts, Bob observes what happens when both man and machine are pushed to their breaking point, and what it takes to be an enduring champion. The Order to Stop Construction Salaryman Tsutomo Sugioka is dispatched into the heart of a dangerous jungle in order to halt a construction project after the foreman's mysterious disappearance. There, he discovers the deadly and uncontrollable world created by the automated construction robots. When the chief robot is resistant to his orders, Tsutomo must figure out another way to stop the project before his company's financial losses become too great.",Manie-Manie 迷宮物語,https://image.tmdb.org/t/p/w500/3tQqkfhE2v03OXK4ocxKQ4rnkaC.jpg
616,38408,Boku no Hero Academia 4th Season,8.06,"Action, Comedy, Super Power, School, Shounen","fter successfully passing his Provisional Hero License exam, Izuku ""Deku"" Midoriya seeks out an extracurricular internship with a professional hero agency. At the recommendation of his mentor All Might, Midoriya lands a position under All Might's former sidekick, Sir Nighteye, now a famous hero in his own right. As Midoriya's classmates further their own abilities through various internships, up-and-coming villain Kai Chisaki utilizes his terrifying powers to gather favor in the criminal underworld. Known by the moniker Overhaul, Chisaki's ambitions collide with the League of Villains and its leader, Tomura Shigaraki. Through his work with Sir Nighteye, Midoriya discovers Chisaki's crime syndicate and the villain's hostile relationship with a mysterious young girl named Eri. Fearing for the child's safety, Midoriya and his upperclassman Mirio Toogata must work together to put an end to Chisaki's reign of terror.",僕のヒーローアカデミア,https://image.tmdb.org/t/p/w500/vmRfBDkI5gH7mBUAsmVnWFLz3pm.jpg
617,10075,Naruto x UT,7.4,"Action, Comedy, Super Power, Martial Arts, Shounen","ll-new animation offered throughout UNIQLO clothing stores in Japan on January 1, 2011. The DVD contains an exclusive version of Mayonaka Orchestra, by the Japanese rock band Aqua Timez. A limited number of the DVDs was offered as presents to people who bought UNIQLO's Naruto graphic T-shirts online or in their stores. (Source: ANN, edited)",NARUTO×UT,https://image.tmdb.org/t/p/w500/5ds86rcR01tHvgsNimlQoIFFlqB.jpg
618,31149,Persona 3 the Movie 4: Winter of Rebirth,8.02,"Action, Supernatural, Fantasy","""The time of destruction is coming ever closer without a doubt. It cannot be stopped."" To know death, to gaze at death, to face death. Makoto and his allies have grown through the many meetings and partings they have experienced. Their fight might not be for the sake of the world, but for themselves. Even so, they have continued to fight, believing that there are peaceful days waiting at the end of the battle. However, a boy says that destruction is the fate that humanity must shoulder. The boy they believed to be their friend tells them the truth of the situation without an emotion on his face. The season changes to winter. Makoto makes a decision in order to greet the spring that is waiting beyond... (Source: ANN)",PERSONA3 THE MOVIE —#4 Winter of Rebirth—,https://image.tmdb.org/t/p/w500/yYlfqL7TD7Sh0P9SRPQaMRmIXsw.jpg
619,37999,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,8.43,"Comedy, Psychological, Romance, School, Seinen","he renowned Shuchiin Academy, Miyuki Shirogane and Kaguya Shinomiya are the student body's top representatives. Ranked the top student in the nation and respected by peers and mentors alike, Miyuki serves as the student council president. Alongside him, the vice president Kaguya—eldest daughter of the wealthy Shinomiya family—excels in every field imaginable. They are the envy of the entire student body, regarded as the perfect couple. However, despite both having already developed feelings for the other, neither are willing to admit them. The first to confess loses, will be looked down upon, and will be considered the lesser. With their honor and pride at stake, Miyuki and Kaguya are both equally determined to be the one to emerge victorious on the battlefield of love!",かぐや様は告らせたい～天才たちの恋愛頭脳戦～,https://image.tmdb.org/t/p/w500/o1RFuweCHUapswkVENmt2e9XODl.jpg
620,7616,Michi (Movie),7.02,"Slice of Life, Drama","The My Road series—Scarlet Road (2002), White Road (2003), Indigo Road (2006), and the most recent instalment Lemon Road (2008)—can be read as meditations on loss and mourning. These poetic films tell their story through motif, character expression, music and montage and require repeated viewing for one to absorb the subtly evoked layers of meaning. (Source: Midnight Eye)",俺の路,https://image.tmdb.org/t/p/w500/wuW7jeE7pX7glnZpCcJZGfC0YSr.jpg
621,4385,Great Mazinger tai Getter Robo,6.13,"Action, Mecha, Sci-Fi",Go Nagai crossover movie.,グレートマジンガー対ゲッターロボ,https://image.tmdb.org/t/p/w500/yLvRgri9oO5RodZiMwJDgJzAKHp.jpg
622,37735,Aru Zombie Shoujo no Sainan (ONA),5.38,"Action, Horror, Supernatural, Thriller","On a hot summer day, five university students sneak into the library storage to look for some treasure. They find two sets of female antique mummies from Italy around the age of 14–20 years old. One of the students, Sayaka, rips open the mummy and takes out a stone called ""stone of life,"" which gave the mummies super strength and eternal life. Having stolen their ""stone of life,"" the two mummy girls wake up and become zombies after 100 years in order to get it back in a bloody gruesome way, smashing their heads and eating their flesh for power. The only way for the students to get out is to somehow find a way to kill the zombie girls. Will they be able to survive? (Source: Shochiku)",あるゾンビ少女の災難,https://image.tmdb.org/t/p/w500/zTjjbYnvNlGsJ6dexAxYwnpKpQE.jpg
623,13281,FlashBack,6.69,Music,usic video from Akane Aki.,FlashBack,https://image.tmdb.org/t/p/w500/z8DPeAno9IT47gCQBrKqJ9czUyI.jpg
624,2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,7.15,"Kids, Magic, Shoujo","o~tto Ojamajo Doremi movie features the five witches Doremi, Aiko, Hazuki, Onpu, and Momoko as they visit Doremi's grandpa's home. There, they learn of the mystery of the frog stone, a magical place where magic used to mingle in the old countryside. Aiko rediscovers her love for grandpa, and Doremi learns a piece of the magical kingdom's past. (Source: ANN)",も～っと！おジャ魔女どれみ カエル石のひみつ,https://image.tmdb.org/t/p/w500/cSRZHqIqXhYC4QMpnp2Zv4QPnRF.jpg
625,17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",6.27,"Comedy, Ecchi, Romance, Shounen, Supernatural","Saikin, Imouto no Yousu ga Chotto Okashiinda ga. follows a family just starting to rebuild. When they marry, Mr. and Mrs. Kanzaki bring a teenage son and daughter along for the ride. But high school freshman Mitsuki Kanzaki is less than thrilled. Stinging from a history of absent and abusive father figures, she is slow to accept her stepfather and stepbrother. But after an accident lands Mitsuki in the hospital, she finds herself possessed by the ghost of Hiyori Kotobuki, a girl her age who was deeply in love with Mitsuki's stepbrother Yuuya. Hiyori cannot pass on to her final reward because of her unrequited love for Yuuya, meaning she's got to consummate it... in Mitsuki's body?! Now, Mitsuki's life depends on getting Hiyori to Heaven. But will she get used to sharing herself with a pushy, amorous ghost? Can she overcome her distrust of her new family? Can she bring herself to fulfill Hiyori's feelings for Yuuya? And might she be hiding some feelings of her own?",最近、妹のようすがちょっとおかしいんだが。,https://image.tmdb.org/t/p/w500/vG56lYDARmQ8uDpvNLqOSxJiBrc.jpg
626,18063,Tiger Mask Fuku Men League Sen,6.12,"Sports, Shounen",Summary of episode 23 to 26.,タイガーマスク ふく面リーグ戦,https://image.tmdb.org/t/p/w500/pvh1cvTCJr97IjU79Hvx5m8aPZB.jpg
627,2006,Yu☆Gi☆Oh! (Movie),6.91,"Game, Adventure, Comedy, Fantasy, Shounen","""Blue Eyes White Dragon will bring victory"" while ""Red Eyes Black Dragon will bring the potential of victory"". A shy duelist stumbles upon the legendary Red Eyes Black Dragon, with that card in his possession, he must learn to bring out his confidence to duel. (Source: ANN)",遊☆戯☆王,https://image.tmdb.org/t/p/w500/3VD5QDTu0rQgRvERBMXtAvg0oIC.jpg
628,42260,Ninja Collection,3.84,Supernatural,"Set in modern-day Tokyo where dreams and desires are afloat, a group of ninjas called ""Toukeshuu"" is set to stop the spread of ""darkness"" that prevails in the world using ancient techniques passed down through generations. (Source: MAL News)",忍者コレクション,https://image.tmdb.org/t/p/w500/3xrOG8EStkyD6oNg5T31zQ9OhnE.jpg
629,33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,6.44,"Action, Sci-Fi, Space, Mecha, School, Seinen","Team Fawn from Gurantseere Academy dreams of one day fighting beside the heroes of Team Rabbit. One day, they finally get their chance as the GDF launches another attack. (Source: Crunchyroll)",銀河機攻隊 マジェスティックプリンス  「未来への翼」,https://image.tmdb.org/t/p/w500/fSyA6XEr4aCw9q9wBQeXjiJkHcF.jpg
630,21497,Sengoku Musou SP: Sanada no Shou,6.6,"Action, Historical, Samurai","The story of the special revolves around the Sanada brothers in their youth. Nobuyuki and Yukimura swear to each other to protect the influential Sanada clan. However, thinking of how to best continue the Sanada clan, Yukimura makes a decision, and meets with Mitsunari Ishida and Naoe Kanetsugu at the location he arrived at. On the other hand, his elder brother Nobuyuki must worry about the selfish demands made by the Tokugawa clan. (Source: ANN)",戦国無双SP 真田の章,https://image.tmdb.org/t/p/w500/7IukFXN3lSZuMB0HTo8MKQgdWZE.jpg
631,624,Mouse,6.04,"Action, Harem, Comedy, Ecchi, Shounen","Teacher Sorata Muon carries on his family's centuries-old old tradition of being the master thief Mouse who can steal anything after properly alerting authorities of his intentions so they can be there yet fail to stop him. He is assisted by 3 nubile female assistants who also use the teaching cover and who, in typical Satoru Akahori, favor tight/skimpy/bondage outfits over their ample curves as they constantly pursue Sorata much more than he pursues them, although the girls do get some attention from their master. Not only is Mouse pursued by the girls & the local law enforcement authorities, there is also a secret art protection society employing the services of a former ally of Sorata's after his pretty little hide, all in 15 minute episodes.",マウス,https://image.tmdb.org/t/p/w500/gCGD9EYS2aZXJ5BClQwfv7L7jPo.jpg
632,31912,Shinsetsu Kachikachi Yama,5.13,"Action, Fantasy, Historical",seven minute long short-movie directed by Kon Ichikawa in 1936.,新説カチカチ山,https://image.tmdb.org/t/p/w500/lh1hpBBqaCXgdlA68mlzsb4rowY.jpg
633,9423,Koko ni Iru,5.98,Slice of Life,short directed by Yasuo Muroi.,ここにいる,https://image.tmdb.org/t/p/w500/kVN8Wq4GfPR7P3GFoyZk3nD6XSK.jpg
